category,id,component,canonical_source,reference_art,design,required_variants,art_status,runtime_status,production_outstanding,scope
fighter_move,rook.pulse_ex,Rook / Pulse shot EX,data/fighters/rook.json#/moves/27,fighters/rook/techniques.png,"Original pulse key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop.","ex;startup[0,8);active[8,9);recovery[9,33);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,rook.pulse_ex,Rook / Pulse shot EX projectile,data/fighters/rook.json#/moves/27/projectile,effects/combat-atlas.png,Rook angular amber pulse core; ordinary/EX/super/return silhouettes distinct,spawn8;22000x22000milli;vx5000;life150;hits2;turnnone;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,rook.rise_l,Rook / Rising elbow L,data/fighters/rook.json#/moves/28,fighters/rook/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","l;startup[0,4);active[4,9);recovery[9,28);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.rise_m,Rook / Rising elbow M,data/fighters/rook.json#/moves/29,fighters/rook/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","m;startup[0,6);active[6,11);recovery[11,34);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.rise_h,Rook / Rising elbow H,data/fighters/rook.json#/moves/30,fighters/rook/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","h;startup[0,8);active[8,13);recovery[13,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.rise_ex,Rook / Rising elbow EX,data/fighters/rook.json#/moves/31,fighters/rook/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","ex;startup[0,3);active[3,8);recovery[8,32);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.knee_l,Rook / Traveling knee L,data/fighters/rook.json#/moves/32,fighters/rook/techniques.png,"Original knee key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","l;startup[0,10);active[10,15);recovery[15,34);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.knee_m,Rook / Traveling knee M,data/fighters/rook.json#/moves/33,fighters/rook/techniques.png,"Original knee key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","m;startup[0,13);active[13,18);recovery[18,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.knee_h,Rook / Traveling knee H,data/fighters/rook.json#/moves/34,fighters/rook/techniques.png,"Original knee key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","h;startup[0,16);active[16,21);recovery[21,49);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.knee_ex,Rook / Traveling knee EX,data/fighters/rook.json#/moves/35,fighters/rook/techniques.png,"Original knee key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","ex;startup[0,8);active[8,13);recovery[13,37);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.sway_l,Rook / Retreat palm L,data/fighters/rook.json#/moves/36,fighters/rook/techniques.png,"Original sway key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","l;startup[0,10);active[10,15);recovery[15,34);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.sway_m,Rook / Retreat palm M,data/fighters/rook.json#/moves/37,fighters/rook/techniques.png,"Original sway key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","m;startup[0,13);active[13,18);recovery[18,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.sway_h,Rook / Retreat palm H,data/fighters/rook.json#/moves/38,fighters/rook/techniques.png,"Original sway key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","h;startup[0,16);active[16,21);recovery[21,49);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.sway_ex,Rook / Retreat palm EX,data/fighters/rook.json#/moves/39,fighters/rook/techniques.png,"Original sway key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","ex;startup[0,8);active[8,13);recovery[13,37);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.super_1,Rook / Circuit Break,data/fighters/rook.json#/moves/40,fighters/rook/techniques.png,"Original super_1 key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Distinct named-super extreme; hold on simulation superfreeze; every authored hit group gets readable contact.","unique;startup[0,5);active[5,25);recovery[25,60);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.super_2,Rook / Forge Impact,data/fighters/rook.json#/moves/41,fighters/rook/techniques.png,"Original super_2 key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Distinct named-super extreme; hold on simulation superfreeze; every authored hit group gets readable contact.","unique;startup[0,6);active[6,14);recovery[14,49);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
